0016_000504,Angry,4 (Angry),0.10205948352813721,0.1789085865020752,-0.12086653709411621
0016_000545,Angry,4 (Angry),0.10702180862426758,0.18536627292633057,-0.17689406871795654
0016_000652,Angry,4 (Angry),0.30754923820495605,0.36126554012298584,-0.2500160336494446
0016_000362,Angry,4 (Angry),0.26196348667144775,0.42936789989471436,-0.4283512234687805
0016_000589,Angry,4 (Angry),0.014630436897277832,0.16469502449035645,-0.4418486952781677
0016_000474,Angry,4 (Angry),0.22687888145446777,0.2828768491744995,-0.27324914932250977
0016_000433,Angry,4 (Angry),0.3349571228027344,0.4269850254058838,0.10408675670623779
0016_000457,Angry,4 (Angry),0.1271427869796753,0.23235082626342773,0.03779911994934082
0016_000579,Angry,4 (Angry),0.08360075950622559,0.2341921329498291,0.13337230682373047
0016_000632,Angry,4 (Angry),0.18362188339233398,0.24566435813903809,-0.4628148078918457
0016_000518,Angry,4 (Angry),0.4505319595336914,0.44122743606567383,-0.44587552547454834
0016_000663,Angry,4 (Angry),0.1462804079055786,0.3120255470275879,0.17559635639190674
0016_000419,Angry,4 (Angry),0.1383908987045288,0.21597445011138916,-0.4290916919708252
0016_000520,Angry,4 (Angry),0.14270997047424316,0.19776570796966553,-0.33817583322525024
0016_000478,Angry,4 (Angry),0.35917234420776367,0.42262041568756104,-0.5667332112789154
0016_000530,Angry,4 (Angry),0.17396926879882812,0.304745078086853,0.17352497577667236
0016_000897,Happy,4 (Angry),0.1406104564666748,0.1761232614517212,-0.3076799511909485
0016_000434,Angry,4 (Angry),0.20301413536071777,0.29684126377105713,-0.17573946714401245
0016_000675,Angry,4 (Angry),0.19757795333862305,0.301089882850647,-0.2900063395500183
0016_000660,Angry,4 (Angry),0.23698770999908447,0.28788959980010986,-0.29127776622772217
0016_000563,Angry,4 (Angry),0.24819636344909668,0.34124302864074707,0.24827730655670166
0016_000455,Angry,4 (Angry),0.21857118606567383,0.3407018184661865,-0.6204485595226288
0016_000687,Angry,4 (Angry),-0.010428667068481445,0.09472739696502686,-0.3417811393737793
0016_000578,Angry,4 (Angry),0.3587477207183838,0.35974788665771484,-0.5095964968204498
0016_000449,Angry,4 (Angry),0.3638728857040405,0.3857443332672119,-0.08867192268371582
0016_000674,Angry,4 (Angry),0.12750494480133057,0.24317455291748047,-0.31580179929733276
0016_000468,Angry,4 (Angry),0.1150057315826416,0.21848058700561523,0.07478535175323486
0016_000439,Angry,4 (Angry),0.20330452919006348,0.2704554796218872,-0.23108363151550293
0016_000521,Angry,4 (Angry),0.2667473554611206,0.3491041660308838,-0.3920656442642212
0016_000648,Angry,4 (Angry),0.19219374656677246,0.2564239501953125,0.016785025596618652
0016_000548,Angry,4 (Angry),0.17479920387268066,0.269301176071167,-0.45073002576828003
0016_000506,Angry,4 (Angry),-0.0011103153228759766,0.12444305419921875,-0.5922042429447174
0016_001620,Surprise,4 (Angry),0.28792500495910645,0.2500486373901367,-0.04597693681716919
0016_000481,Angry,4 (Angry),0.07173967361450195,0.17225313186645508,-0.31862252950668335
0016_000541,Angry,4 (Angry),0.06714439392089844,0.17370188236236572,-0.43822574615478516
0016_000588,Angry,4 (Angry),0.19171154499053955,0.22015202045440674,-0.21752804517745972
0016_000636,Angry,4 (Angry),0.4530153274536133,0.484470009803772,0.30544018745422363
0016_000484,Angry,4 (Angry),0.26064956188201904,0.31271445751190186,0.21608996391296387
0016_000516,Angry,4 (Angry),0.13742530345916748,0.2705470323562622,-0.47840338945388794
0016_000495,Angry,4 (Angry),0.2174931764602661,0.3302658796310425,0.34702205657958984
0016_000661,Angry,4 (Angry),0.32244157791137695,0.3283345699310303,0.11420762538909912
0016_000492,Angry,4 (Angry),0.3019963502883911,0.30386602878570557,0.09052371978759766
0016_000584,Angry,4 (Angry),0.425229549407959,0.4106992483139038,-0.15469962358474731
0016_000603,Angry,4 (Angry),0.16932988166809082,0.2609506845474243,-0.06904411315917969
0016_000680,Angry,4 (Angry),0.14770030975341797,0.28778135776519775,-0.4026471972465515
0016_000653,Angry,4 (Angry),0.3035593032836914,0.3836541175842285,-0.08870762586593628
0016_000367,Angry,4 (Angry),0.3636254072189331,0.4356048107147217,-0.4852747321128845
0016_000523,Angry,4 (Angry),0.12294840812683105,0.22239971160888672,-0.3490678668022156
0016_000688,Angry,4 (Angry),0.13724589347839355,0.22916388511657715,-0.251639723777771
0016_000469,Angry,4 (Angry),0.17325377464294434,0.272672176361084,-0.18909698724746704
0016_000483,Angry,4 (Angry),0.20826148986816406,0.3488953113555908,0.24899542331695557
0016_000358,Angry,4 (Angry),0.11200296878814697,0.2369595766067505,-0.043371379375457764
0016_000695,Angry,4 (Angry),0.13570904731750488,0.22945058345794678,-0.40719538927078247
0016_000519,Angry,4 (Angry),0.356001615524292,0.35790085792541504,-0.11760193109512329
0016_000533,Angry,4 (Angry),0.21455204486846924,0.31431281566619873,-0.4223690629005432
0016_000445,Angry,4 (Angry),0.24757695198059082,0.30150341987609863,-0.18009251356124878
0016_000641,Angry,4 (Angry),0.033753037452697754,0.14236390590667725,-0.0164487361907959
0016_000624,Angry,4 (Angry),0.3358876705169678,0.3772202730178833,0.11768245697021484
0016_000442,Angry,4 (Angry),0.025331854820251465,0.14889585971832275,-0.07705068588256836
0016_000431,Angry,4 (Angry),0.3100649118423462,0.3823738098144531,-0.3801532983779907
0016_000487,Angry,4 (Angry),0.33890295028686523,0.3732978105545044,0.041020750999450684
0016_000611,Angry,4 (Angry),0.12302219867706299,0.18476593494415283,0.09892857074737549
0016_000659,Angry,4 (Angry),0.11707377433776855,0.21971392631530762,-0.5488668382167816
0016_000681,Angry,4 (Angry),0.016116619110107422,0.15009379386901855,-0.46701210737228394
0016_000625,Angry,4 (Angry),0.3439762592315674,0.4316483736038208,-0.6543721258640289
0016_000410,Angry,4 (Angry),0.12217259407043457,0.26759886741638184,-0.09262752532958984
0016_000637,Angry,4 (Angry),0.3753875494003296,0.4131934642791748,0.14353013038635254
0016_000475,Angry,4 (Angry),0.30095374584198,0.373543381690979,-0.43565744161605835
0016_000622,Angry,4 (Angry),0.3698740005493164,0.41254258155822754,-0.47543060779571533
0016_000638,Angry,4 (Angry),0.29992711544036865,0.436132550239563,-0.33347415924072266
0016_000488,Angry,4 (Angry),0.19552814960479736,0.2541329860687256,0.06420350074768066
0016_000577,Angry,4 (Angry),0.23056519031524658,0.3323746919631958,-0.649215042591095
0016_000512,Angry,4 (Angry),0.28947150707244873,0.36844003200531006,0.22538471221923828
0016_000601,Angry,4 (Angry),0.17367982864379883,0.3250565528869629,-0.042076051235198975
0016_000623,Angry,4 (Angry),0.19624817371368408,0.28359150886535645,-0.2007102370262146
0016_000654,Angry,4 (Angry),0.3756096363067627,0.374680757522583,-0.23132210969924927
0016_000464,Angry,4 (Angry),0.2200019359588623,0.30904316902160645,0.0336376428604126
0016_001462,Surprise,4 (Angry),0.24975287914276123,0.27442073822021484,-0.12475061416625977
0016_000617,Angry,4 (Angry),0.07957267761230469,0.22516250610351562,-0.12178176641464233
0016_000531,Angry,4 (Angry),0.15164625644683838,0.25471031665802,0.05312955379486084
0016_000628,Angry,4 (Angry),0.3850315809249878,0.33955276012420654,-0.2701684832572937
0016_000582,Angry,4 (Angry),0.20812416076660156,0.3279128074645996,0.1684126853942871
0016_000357,Angry,4 (Angry),0.20213449001312256,0.29224133491516113,-0.37411201000213623
0016_000405,Angry,4 (Angry),0.4195852279663086,0.48729658126831055,-0.2609521746635437
0016_000609,Angry,4 (Angry),0.06552231311798096,0.1808072328567505,0.01820671558380127
0016_000612,Angry,4 (Angry),0.27620160579681396,0.36694633960723877,-0.027787089347839355
0016_000602,Angry,4 (Angry),0.33553647994995117,0.38658130168914795,-0.3032734990119934
0016_000600,Angry,4 (Angry),0.1428391933441162,0.2648967504501343,0.1655656099319458
0016_000596,Angry,4 (Angry),0.32278382778167725,0.3622455596923828,-0.5168822705745697
0016_000429,Angry,4 (Angry),0.08776092529296875,0.16048598289489746,-0.2256256341934204
0016_000412,Angry,4 (Angry),0.2472745180130005,0.3020421266555786,-0.1672224998474121
0016_000526,Angry,4 (Angry),0.1344766616821289,0.2875523567199707,0.14087629318237305
0016_000553,Angry,4 (Angry),0.22261881828308105,0.30424487590789795,-0.6731351912021637
0016_000590,Angry,4 (Angry),-0.07616215944290161,0.09675812721252441,-0.14345300197601318
0016_000639,Angry,4 (Angry),0.1748805046081543,0.2519134283065796,-0.4617265462875366
0016_000497,Angry,4 (Angry),0.2657349109649658,0.32732272148132324,-0.027889907360076904
0016_000417,Angry,4 (Angry),0.1866840124130249,0.15490150451660156,-0.4675136208534241
0016_000608,Angry,4 (Angry),0.2171332836151123,0.30837786197662354,-0.607198178768158
0016_000537,Angry,4 (Angry),0.10119593143463135,0.18607401847839355,-0.2268049716949463
0016_000470,Angry,4 (Angry),0.1795203685760498,0.3366222381591797,0.06368732452392578
0016_000366,Angry,4 (Angry),0.23819386959075928,0.3401831388473511,0.2561243772506714
0016_001747,Surprise,4 (Angry),0.41201019287109375,0.3323572874069214,-0.17798614501953125
0016_000505,Angry,4 (Angry),0.07192003726959229,0.19701611995697021,-0.5082389414310455
0016_001699,Surprise,4 (Angry),0.11638963222503662,0.18969380855560303,-0.671113133430481
